repair_id,product_id,sku,component_id,component_type,failure_date,date_key,failure_year,failure_month,failure_quarter,failure_type,failure_description,repair_status,warranty_claim,warranty_status,release_year,product_age_years,warranty_months,repair_cost,replacement_cost,bom_replacement_cost,cost_difference,repair_vs_replacement_ratio,downtime_days,component_cost,repairability_score,recyclability_score,estimated_resale_value,brand,model,product_family,msrp,component_type_bom
R0014040,P023712,LP-ASUS-LEGION-XDJ-2018,BAT-ASUS-LEGION-XDJ-2018,Battery,2026-02-20,20260220,2026,2,Q1,Battery not charging,Battery not charging reported for battery.,Component Replaced,False,Out of Warranty,2018,8,12,143.08,143.08,143.08,0.0,1.0,4,118.94,8,5,70.64,ASUS,ASUS Legion XDJ,Legion,1399.99,Battery
R0014041,P023718,LP-ASUS-SLIM-815-2019,KBD-ASUS-SLIM-815-2019,Keyboard,2020-09-20,20200920,2020,9,Q3,Multiple keys malfunctioning,Multiple keys malfunctioning reported for keyboard.,Component Replaced,True,Under Warranty,2019,1,36,130.17,130.17,130.17,0.0,1.0,4,109.32,7,6,51.68,ASUS,ASUS Slim 815,Slim,2615.99,Keyboard
R0014042,P023720,LP-MSI-NITRO-Z82-2023,DSP-MSI-NITRO-Z82-2023,Display,2024-07-05,20240705,2024,7,Q3,Dead pixels,Dead pixels reported for display.,Component Replaced,False,Out of Warranty,2023,1,12,565.47,565.47,565.47,0.0,1.0,4,512.76,6,6,246.05,MSI,MSI Nitro Z82,Nitro,2627.99,Display
R0014043,P023721,LP-GIGABYTE-BLADE-K74-2023,MB-GIGABYTE-BLADE-K74-2023,Motherboard,2024-10-06,20241006,2024,10,Q4,Charging circuit failure,Charging circuit failure reported for motherboard.,Repaired,False,Out of Warranty,2023,1,12,91.28,259.63,259.63,168.35,0.35157724454030737,12,234.78,4,7,60.49,Gigabyte,Gigabyte Blade K74,Blade,1045.99,Motherboard
R0014044,P023721,LP-GIGABYTE-BLADE-K74-2023,BAT-GIGABYTE-BLADE-K74-2023,Battery,2023-05-20,20230520,2023,5,Q2,Rapid battery drain,Rapid battery drain reported for battery.,Repaired,True,Under Warranty,2023,0,12,20.17,80.32,80.32,60.14999999999999,0.2511205179282869,4,75.71,8,5,20.48,Gigabyte,Gigabyte Blade K74,Blade,1045.99,Battery
R0014045,P023725,LP-LENOVO-STEALTH-U16-2022,DSP-LENOVO-STEALTH-U16-2022,Display,2025-10-05,20251005,2025,10,Q4,Display failure,Display failure reported for display.,Component Replaced,False,Out of Warranty,2022,3,36,353.85,353.85,353.85,0.0,1.0,8,315.3,6,6,150.61,Lenovo,Lenovo Stealth U16,Stealth,1665.99,Display
R0014046,P023726,LP-DELL-CREATOR-6Z1-2019,MB-DELL-CREATOR-6Z1-2019,Motherboard,2025-06-11,20250611,2025,6,Q2,Boot failure,Boot failure reported for motherboard.,Component Replaced,False,Out of Warranty,2019,6,36,802.13,802.13,802.13,0.0,1.0,6,651.7,4,7,268.35,Dell,Dell Creator 6Z1,Creator,2806.99,Motherboard
R0014047,P023727,LP-SAMSUNG-STEALTH-9FV-2021,MB-SAMSUNG-STEALTH-9FV-2021,Motherboard,2025-05-26,20250526,2025,5,Q2,Power failure,Power failure reported for motherboard.,Component Replaced,False,Out of Warranty,2021,4,36,491.67,491.67,491.67,0.0,1.0,8,397.41,4,7,154.3,Samsung,Samsung Stealth 9FV,Stealth,1714.99,Motherboard
R0014048,P023728,LP-APPLE-THINK-293-2023,DSP-APPLE-THINK-293-2023,Display,2026-04-25,20260425,2026,4,Q2,Backlight failure,Backlight failure reported for display.,Component Replaced,False,Out of Warranty,2023,3,36,555.86,555.86,555.86,0.0,1.0,7,444.82,6,6,103.9,Apple,Apple Think 293,Think,2593.99,Display
R0014049,P023728,LP-APPLE-THINK-293-2023,RAM-APPLE-THINK-293-2023,RAM,2024-07-26,20240726,2024,7,Q3,Memory instability,Memory instability reported for ram.,End of Life,True,Under Warranty,2023,1,36,31.68,225.96,225.96,194.28,0.14020180562931492,4,197.3,9,8,88.76,Apple,Apple Think 293,Think,2593.99,RAM
R0014050,P023729,LP-LENOVO-BLADE-R3D-2021,MB-LENOVO-BLADE-R3D-2021,Motherboard,2022-11-12,20221112,2022,11,Q4,Power failure,Power failure reported for motherboard.,Repaired,False,Out of Warranty,2021,1,12,134.83,532.77,532.77,397.93999999999994,0.2530735589466374,13,506.76,4,7,239.91,Lenovo,Lenovo Blade R3D,Blade,2191.99,Motherboard
R0014051,P023732,LP-ASUS-SLIM-LQG-2018,DSP-ASUS-SLIM-LQG-2018,Display,2026-01-23,20260123,2026,1,Q1,Screen flickering,Screen flickering reported for display.,Component Replaced,False,Out of Warranty,2018,8,24,332.28,332.28,332.28,0.0,1.0,9,309.36,6,6,78.06,ASUS,ASUS Slim LQG,Slim,1595.99,Display
R0014052,P023733,LP-SAMSUNG-PRO-1UZ-2018,RAM-SAMSUNG-PRO-1UZ-2018,RAM,2024-08-05,20240805,2024,8,Q3,Memory error,Memory error reported for ram.,Component Replaced,False,Out of Warranty,2018,6,12,127.41,127.41,127.41,0.0,1.0,4,118.88,9,8,44.67,Samsung,Samsung Pro 1UZ,Pro,1732.99,RAM
R0014053,P023734,LP-DELL-THINK-O27-2018,MB-DELL-THINK-O27-2018,Motherboard,2020-04-22,20200422,2020,4,Q2,Boot failure,Boot failure reported for motherboard.,Component Replaced,False,Out of Warranty,2018,2,24,353.88,353.88,353.88,0.0,1.0,14,312.85,4,7,120.83,Dell,Dell Think O27,Think,1347.99,Motherboard
R0014054,P023735,LP-DELL-STEALTH-4W1-2023,BAT-DELL-STEALTH-4W1-2023,Battery,2025-06-15,20250615,2025,6,Q2,Battery not charging,Battery not charging reported for battery.,Repaired,False,Out of Warranty,2023,2,24,32.73,100.18,100.18,67.45000000000002,0.326711918546616,1,92.73,8,5,57.77,Dell,Dell Stealth 4W1,Stealth,1109.99,Battery
R0014055,P023736,LP-HP-AIR-UJQ-2022,MB-HP-AIR-UJQ-2022,Motherboard,2026-08-29,20260829,2026,8,Q3,Power failure,Power failure reported for motherboard.,Component Replaced,False,Out of Warranty,2022,4,24,511.08,511.08,511.08,0.0,1.0,7,465.31,4,7,110.05,HP,HP Air UJQ,Air,2277.99,Motherboard
R0014056,P023737,LP-APPLE-STEALTH-0MC-2022,DSP-APPLE-STEALTH-0MC-2022,Display,2024-09-26,20240926,2024,9,Q3,Screen flickering,Screen flickering reported for display.,Component Replaced,True,Under Warranty,2022,2,36,277.03,277.03,277.03,0.0,1.0,6,245.76,6,6,112.47,Apple,Apple Stealth 0MC,Stealth,1392.99,Display
R0014057,P023738,LP-APPLE-ZEN-2IR-2024,MB-APPLE-ZEN-2IR-2024,Motherboard,2024-08-07,20240807,2024,8,Q3,Boot failure,Boot failure reported for motherboard.,Repaired,True,Under Warranty,2024,0,24,194.33,607.2,607.2,412.87,0.3200428194993412,6,494.27,4,7,284.3,Apple,Apple Zen 2IR,Zen,2274.99,Motherboard
R0014058,P023738,LP-APPLE-ZEN-2IR-2024,BAT-APPLE-ZEN-2IR-2024,Battery,2024-06-18,20240618,2024,6,Q2,Battery degradation,Battery degradation reported for battery.,Component Replaced,True,Under Warranty,2024,0,24,236.93,236.93,236.93,0.0,1.0,2,195.88,8,5,124.94,Apple,Apple Zen 2IR,Zen,2274.99,Battery
R0014059,P023740,LP-APPLE-ZEN-WQ4-2025,BAT-APPLE-ZEN-WQ4-2025,Battery,2025-10-16,20251016,2025,10,Q4,Rapid battery drain,Rapid battery drain reported for battery.,Repaired,True,Under Warranty,2025,0,36,114.34,276.71,276.71,162.36999999999998,0.4132123884210907,2,222.21,8,5,50.3,Apple,Apple Zen WQ4,Zen,2904.99,Battery
R0014060,P023741,LP-MSI-SLIM-DKN-2023,BAT-MSI-SLIM-DKN-2023,Battery,2024-09-12,20240912,2024,9,Q3,Rapid battery drain,Rapid battery drain reported for battery.,Component Replaced,False,Out of Warranty,2023,1,12,174.52,174.52,174.52,0.0,1.0,1,165.16,8,5,44.69,MSI,MSI Slim DKN,Slim,1890.99,Battery
R0014061,P023749,LP-GIGABYTE-CREATOR-NTN-2019,MB-GIGABYTE-CREATOR-NTN-2019,Motherboard,2026-06-23,20260623,2026,6,Q2,Boot failure,Boot failure reported for motherboard.,Component Replaced,False,Out of Warranty,2019,7,12,393.98,393.98,393.98,0.0,1.0,11,330.58,4,7,201.08,Gigabyte,Gigabyte Creator NTN,Creator,1564.99,Motherboard
R0014062,P023750,LP-SAMSUNG-STEALTH-169-2025,KBD-SAMSUNG-STEALTH-169-2025,Keyboard,2025-01-20,20250120,2025,1,Q1,Multiple keys malfunctioning,Multiple keys malfunctioning reported for keyboard.,Component Replaced,True,Under Warranty,2025,0,12,80.44,80.44,80.44,0.0,1.0,4,72.24,7,6,29.1,Samsung,Samsung Stealth 169,Stealth,1650.99,Keyboard
R0014063,P023756,LP-ASUS-PRO-KI0-2025,SSD-ASUS-PRO-KI0-2025,SSD,2025-01-19,20250119,2025,1,Q1,Drive not detected,Drive not detected reported for ssd.,Component Replaced,True,Under Warranty,2025,0,24,178.66,178.66,178.66,0.0,1.0,3,162.41,8,7,90.77,ASUS,ASUS Pro KI0,Pro,1962.99,SSD
R0014064,P023760,LP-APPLE-LEGION-BMA-2023,BAT-APPLE-LEGION-BMA-2023,Battery,2025-02-13,20250213,2025,2,Q1,Rapid battery drain,Rapid battery drain reported for battery.,Component Replaced,False,Out of Warranty,2023,2,12,259.04,259.04,259.04,0.0,1.0,3,228.22,8,5,137.45,Apple,Apple Legion BMA,Legion,2687.99,Battery
R0014065,P023762,LP-ACER-SLIM-CJS-2020,DSP-ACER-SLIM-CJS-2020,Display,2024-01-28,20240128,2024,1,Q1,Screen flickering,Screen flickering reported for display.,Repaired,False,Out of Warranty,2020,4,24,157.4,344.89,344.89,187.48999999999998,0.4563773956913799,9,304.24,6,6,92.45,Acer,Acer Slim CJS,Slim,1763.99,Display
R0014066,P023764,LP-GIGABYTE-STEALTH-GTE-2024,MB-GIGABYTE-STEALTH-GTE-2024,Motherboard,2024-01-06,20240106,2024,1,Q1,Charging circuit failure,Charging circuit failure reported for motherboard.,End of Life,True,Under Warranty,2024,0,48,54.91,373.91,373.91,319.0,0.1468535209007515,8,305.65,4,7,89.94,Gigabyte,Gigabyte Stealth GTE,Stealth,1516.99,Motherboard
R0014067,P023767,LP-LENOVO-LEGION-685-2022,MB-LENOVO-LEGION-685-2022,Motherboard,2022-10-07,20221007,2022,10,Q4,Charging circuit failure,Charging circuit failure reported for motherboard.,End of Life,True,Under Warranty,2022,0,24,88.38,670.1,670.1,581.72,0.13189076257275031,12,593.92,4,7,249.4,Lenovo,Lenovo Legion 685,Legion,2603.99,Motherboard
R0014068,P023769,LP-LENOVO-LEGION-YOM-2025,MB-LENOVO-LEGION-YOM-2025,Motherboard,2025-11-03,20251103,2025,11,Q4,System instability,System instability reported for motherboard.,Component Replaced,True,Under Warranty,2025,0,24,748.07,748.07,748.07,0.0,1.0,12,658.12,4,7,356.11,Lenovo,Lenovo Legion YOM,Legion,2728.99,Motherboard
R0014069,P023771,LP-ACER-SLIM-LFO-2022,BAT-ACER-SLIM-LFO-2022,Battery,2024-03-26,20240326,2024,3,Q1,Rapid battery drain,Rapid battery drain reported for battery.,Component Replaced,False,Out of Warranty,2022,2,12,204.56,204.56,204.56,0.0,1.0,1,165.92,8,5,95.59,Acer,Acer Slim LFO,Slim,2187.99,Battery
R0014070,P023772,LP-HP-SLIM-ZMR-2024,MB-HP-SLIM-ZMR-2024,Motherboard,2025-09-19,20250919,2025,9,Q3,Boot failure,Boot failure reported for motherboard.,Repaired,True,Under Warranty,2024,1,36,107.94,381.98,381.98,274.04,0.282580239803131,6,347.48,4,7,177.74,HP,HP Slim ZMR,Slim,1463.99,Motherboard
R0014071,P023772,LP-HP-SLIM-ZMR-2024,RAM-HP-SLIM-ZMR-2024,RAM,2026-07-12,20260712,2026,7,Q3,Memory error,Memory error reported for ram.,Component Replaced,True,Under Warranty,2024,2,36,129.23,129.23,129.23,0.0,1.0,1,105.47,9,8,32.0,HP,HP Slim ZMR,Slim,1463.99,RAM
R0014072,P023775,LP-LENOVO-NITRO-7IQ-2023,MB-LENOVO-NITRO-7IQ-2023,Motherboard,2026-05-10,20260510,2026,5,Q2,System instability,System instability reported for motherboard.,Component Replaced,False,Out of Warranty,2023,3,24,876.97,876.97,876.97,0.0,1.0,9,771.91,4,7,318.88,Lenovo,Lenovo Nitro 7IQ,Nitro,3773.99,Motherboard
R0014073,P023777,LP-HP-PRO-IKR-2023,SSD-HP-PRO-IKR-2023,SSD,2026-04-22,20260422,2026,4,Q2,Drive not detected,Drive not detected reported for ssd.,Component Replaced,False,Out of Warranty,2023,3,12,274.23,274.23,274.23,0.0,1.0,7,235.88,8,7,150.01,HP,HP Pro IKR,Pro,2651.99,SSD
R0014074,P023783,LP-RAZER-NITRO-TQZ-2023,MB-RAZER-NITRO-TQZ-2023,Motherboard,2024-11-29,20241129,2024,11,Q4,Boot failure,Boot failure reported for motherboard.,Component Replaced,True,Under Warranty,2023,1,24,570.97,570.97,570.97,0.0,1.0,12,475.2,4,7,240.04,Razer,Razer Nitro TQZ,Nitro,2166.99,Motherboard
R0014075,P023784,LP-GIGABYTE-CREATOR-HGN-2025,MB-GIGABYTE-CREATOR-HGN-2025,Motherboard,2026-05-20,20260520,2026,5,Q2,Charging circuit failure,Charging circuit failure reported for motherboard.,Component Replaced,True,Under Warranty,2025,1,24,585.59,585.59,585.59,0.0,1.0,13,527.62,4,7,110.37,Gigabyte,Gigabyte Creator HGN,Creator,2251.99,Motherboard
R0014076,P023785,LP-HP-CREATOR-F8L-2025,DSP-HP-CREATOR-F8L-2025,Display,2026-04-27,20260427,2026,4,Q2,Display failure,Display failure reported for display.,Component Replaced,False,Out of Warranty,2025,1,12,452.64,452.64,452.64,0.0,1.0,6,368.75,6,6,174.66,HP,HP Creator F8L,Creator,1872.99,Display
R0014077,P023786,LP-MSI-BLADE-GWB-2018,BAT-MSI-BLADE-GWB-2018,Battery,2021-02-01,20210201,2021,2,Q1,Battery degradation,Battery degradation reported for battery.,Component Replaced,False,Out of Warranty,2018,3,12,214.98,214.98,214.98,0.0,1.0,2,172.92,8,5,87.97,MSI,MSI Blade GWB,Blade,2323.99,Battery
R0014078,P023791,LP-MSI-NITRO-ICS-2024,MB-MSI-NITRO-ICS-2024,Motherboard,2024-07-28,20240728,2024,7,Q3,Power failure,Power failure reported for motherboard.,Component Replaced,True,Under Warranty,2024,0,24,460.19,460.19,460.19,0.0,1.0,9,384.18,4,7,101.32,MSI,MSI Nitro ICS,Nitro,1838.99,Motherboard
R0014079,P023794,LP-LENOVO-STEALTH-2U3-2025,MB-LENOVO-STEALTH-2U3-2025,Motherboard,2026-08-27,20260827,2026,8,Q3,Boot failure,Boot failure reported for motherboard.,Component Replaced,True,Under Warranty,2025,1,24,295.72,295.72,295.72,0.0,1.0,11,269.85,4,7,142.83,Lenovo,Lenovo Stealth 2U3,Stealth,1240.99,Motherboard
R0014080,P023794,LP-LENOVO-STEALTH-2U3-2025,DSP-LENOVO-STEALTH-2U3-2025,Display,2026-03-23,20260323,2026,3,Q1,Dead pixels,Dead pixels reported for display.,Repaired,True,Under Warranty,2025,1,24,117.53,221.45,221.45,103.91999999999999,0.5307292842628133,3,202.7,6,6,51.25,Lenovo,Lenovo Stealth 2U3,Stealth,1240.99,Display
R0014081,P023794,LP-LENOVO-STEALTH-2U3-2025,BAT-LENOVO-STEALTH-2U3-2025,Battery,2026-07-08,20260708,2026,7,Q3,Rapid battery drain,Rapid battery drain reported for battery.,Component Replaced,True,Under Warranty,2025,1,24,119.67,119.67,119.67,0.0,1.0,3,103.17,8,5,61.58,Lenovo,Lenovo Stealth 2U3,Stealth,1240.99,Battery
R0014082,P023804,LP-SAMSUNG-PRO-8TE-2019,KBD-SAMSUNG-PRO-8TE-2019,Keyboard,2023-09-21,20230921,2023,9,Q3,Liquid damage,Liquid damage reported for keyboard.,Repaired,False,Out of Warranty,2019,4,36,27.91,62.95,62.95,35.040000000000006,0.4433677521842732,4,53.74,7,6,12.64,Samsung,Samsung Pro 8TE,Pro,1442.99,Keyboard
R0014083,P023805,LP-HP-THINK-ISX-2022,MB-HP-THINK-ISX-2022,Motherboard,2026-07-17,20260717,2026,7,Q3,Boot failure,Boot failure reported for motherboard.,Component Replaced,False,Out of Warranty,2022,4,24,509.94,509.94,509.94,0.0,1.0,14,435.27,4,7,147.34,HP,HP Think ISX,Think,2176.99,Motherboard
R0014084,P023805,LP-HP-THINK-ISX-2022,BAT-HP-THINK-ISX-2022,Battery,2024-07-22,20240722,2024,7,Q3,Rapid battery drain,Rapid battery drain reported for battery.,Component Replaced,False,Out of Warranty,2022,2,24,184.68,184.68,184.68,0.0,1.0,2,156.98,8,5,92.98,HP,HP Think ISX,Think,2176.99,Battery
R0014085,P023806,LP-SAMSUNG-NITRO-BYF-2025,DSP-SAMSUNG-NITRO-BYF-2025,Display,2025-03-31,20250331,2025,3,Q1,Backlight failure,Backlight failure reported for display.,Component Replaced,True,Under Warranty,2025,0,24,771.24,771.24,771.24,0.0,1.0,8,617.2,6,6,336.53,Samsung,Samsung Nitro BYF,Nitro,3193.99,Display
R0014086,P023806,LP-SAMSUNG-NITRO-BYF-2025,BAT-SAMSUNG-NITRO-BYF-2025,Battery,2025-03-10,20250310,2025,3,Q1,Battery not charging,Battery not charging reported for battery.,Repaired,True,Under Warranty,2025,0,24,132.57,270.79,270.79,138.22000000000003,0.4895675615790834,4,252.72,8,5,125.16,Samsung,Samsung Nitro BYF,Nitro,3193.99,Battery
R0014087,P023809,LP-ASUS-THINK-ENE-2023,DSP-ASUS-THINK-ENE-2023,Display,2025-10-31,20251031,2025,10,Q4,Backlight failure,Backlight failure reported for display.,Component Replaced,False,Out of Warranty,2023,2,24,673.35,673.35,673.35,0.0,1.0,7,541.01,6,6,128.75,ASUS,ASUS Think ENE,Think,2951.99,Display
R0014088,P023809,LP-ASUS-THINK-ENE-2023,BAT-ASUS-THINK-ENE-2023,Battery,2024-10-24,20241024,2024,10,Q4,Battery not charging,Battery not charging reported for battery.,Component Replaced,True,Under Warranty,2023,1,24,279.24,279.24,279.24,0.0,1.0,2,253.37,8,5,149.12,ASUS,ASUS Think ENE,Think,2951.99,Battery
R0014089,P023810,LP-SAMSUNG-BLADE-A6Y-2024,KBD-SAMSUNG-BLADE-A6Y-2024,Keyboard,2026-01-16,20260116,2026,1,Q1,Liquid damage,Liquid damage reported for keyboard.,Component Replaced,False,Out of Warranty,2024,2,24,89.31,89.31,89.31,0.0,1.0,3,76.45,7,6,31.84,Samsung,Samsung Blade A6Y,Blade,1964.99,Keyboard
R0014090,P023819,LP-LENOVO-SLIM-JJX-2024,MB-LENOVO-SLIM-JJX-2024,Motherboard,2025-09-06,20250906,2025,9,Q3,System instability,System instability reported for motherboard.,Component Replaced,True,Under Warranty,2024,1,36,406.02,406.02,406.02,0.0,1.0,5,382.28,4,7,90.7,Lenovo,Lenovo Slim JJX,Slim,1614.99,Motherboard
R0014091,P023820,LP-ASUS-SLIM-T02-2024,MB-ASUS-SLIM-T02-2024,Motherboard,2026-07-09,20260709,2026,7,Q3,System instability,System instability reported for motherboard.,Component Replaced,False,Out of Warranty,2024,2,24,476.33,476.33,476.33,0.0,1.0,7,438.48,4,7,247.35,ASUS,ASUS Slim T02,Slim,1871.99,Motherboard
R0014092,P023820,LP-ASUS-SLIM-T02-2024,DSP-ASUS-SLIM-T02-2024,Display,2025-06-03,20250603,2025,6,Q2,Backlight failure,Backlight failure reported for display.,Component Replaced,True,Under Warranty,2024,1,24,405.45,405.45,405.45,0.0,1.0,7,341.87,6,6,78.59,ASUS,ASUS Slim T02,Slim,1871.99,Display
R0014093,P023820,LP-ASUS-SLIM-T02-2024,KBD-ASUS-SLIM-T02-2024,Keyboard,2025-05-13,20250513,2025,5,Q2,Multiple keys malfunctioning,Multiple keys malfunctioning reported for keyboard.,Component Replaced,True,Under Warranty,2024,1,24,87.09,87.09,87.09,0.0,1.0,1,77.5,7,6,44.3,ASUS,ASUS Slim T02,Slim,1871.99,Keyboard
R0014094,P023823,LP-ACER-STEALTH-M1J-2022,MB-ACER-STEALTH-M1J-2022,Motherboard,2024-02-03,20240203,2024,2,Q1,System instability,System instability reported for motherboard.,Component Replaced,True,Under Warranty,2022,2,48,305.49,305.49,305.49,0.0,1.0,13,259.95,4,7,141.67,Acer,Acer Stealth M1J,Stealth,1238.99,Motherboard
R0014095,P023824,LP-LENOVO-LEGION-ZHN-2024,MB-LENOVO-LEGION-ZHN-2024,Motherboard,2024-12-20,20241220,2024,12,Q4,Charging circuit failure,Charging circuit failure reported for motherboard.,Repaired,True,Under Warranty,2024,0,12,339.49,627.3,627.3,287.80999999999995,0.5411924119241193,8,519.44,4,7,258.32,Lenovo,Lenovo Legion ZHN,Legion,2255.99,Motherboard
R0014096,P023825,LP-MSI-SLIM-UWU-2025,MB-MSI-SLIM-UWU-2025,Motherboard,2026-01-24,20260124,2026,1,Q1,Charging circuit failure,Charging circuit failure reported for motherboard.,Component Replaced,True,Under Warranty,2025,1,24,852.79,852.79,852.79,0.0,1.0,8,687.1,4,7,337.3,MSI,MSI Slim UWU,Slim,3121.99,Motherboard
R0014097,P023828,LP-GIGABYTE-CREATOR-OHX-2022,MB-GIGABYTE-CREATOR-OHX-2022,Motherboard,2023-12-11,20231211,2023,12,Q4,Power failure,Power failure reported for motherboard.,Component Replaced,False,Out of Warranty,2022,1,12,716.48,716.48,716.48,0.0,1.0,10,657.81,4,7,174.52,Gigabyte,Gigabyte Creator OHX,Creator,2740.99,Motherboard
R0014098,P023829,LP-HP-ZEN-DVP-2024,DSP-HP-ZEN-DVP-2024,Display,2025-08-09,20250809,2025,8,Q3,Screen flickering,Screen flickering reported for display.,Component Replaced,False,Out of Warranty,2024,1,12,340.65,340.65,340.65,0.0,1.0,6,313.14,6,6,190.49,HP,HP Zen DVP,Zen,1633.99,Display
R0014099,P023830,LP-LENOVO-NITRO-65R-2022,MB-LENOVO-NITRO-65R-2022,Motherboard,2024-10-27,20241027,2024,10,Q4,Charging circuit failure,Charging circuit failure reported for motherboard.,End of Life,False,Out of Warranty,2022,2,24,36.7,550.12,550.12,513.42,0.06671271722533266,10,450.69,4,7,239.76,Lenovo,Lenovo Nitro 65R,Nitro,2054.99,Motherboard
R0014100,P023831,LP-ASUS-NITRO-L51-2021,MB-ASUS-NITRO-L51-2021,Motherboard,2021-11-06,20211106,2021,11,Q4,System instability,System instability reported for motherboard.,Component Replaced,True,Under Warranty,2021,0,24,628.7,628.7,628.7,0.0,1.0,10,513.62,4,7,243.74,ASUS,ASUS Nitro L51,Nitro,2126.99,Motherboard
R0014101,P023832,LP-ASUS-CREATOR-5AH-2023,MB-ASUS-CREATOR-5AH-2023,Motherboard,2023-07-30,20230730,2023,7,Q3,System instability,System instability reported for motherboard.,Component Replaced,True,Under Warranty,2023,0,12,436.69,436.69,436.69,0.0,1.0,8,381.81,4,7,162.26,ASUS,ASUS Creator 5AH,Creator,1869.99,Motherboard
R0014102,P023832,LP-ASUS-CREATOR-5AH-2023,BAT-ASUS-CREATOR-5AH-2023,Battery,2023-06-06,20230606,2023,6,Q2,Battery swelling,Battery swelling reported for battery.,Component Replaced,True,Under Warranty,2023,0,12,171.38,171.38,171.38,0.0,1.0,2,144.46,8,5,65.03,ASUS,ASUS Creator 5AH,Creator,1869.99,Battery
R0014103,P023834,LP-DELL-AIR-47O-2022,DSP-DELL-AIR-47O-2022,Display,2024-04-18,20240418,2024,4,Q2,Display failure,Display failure reported for display.,Component Replaced,False,Out of Warranty,2022,2,24,350.9,350.9,350.9,0.0,1.0,8,309.72,6,6,186.68,Dell,Dell Air 47O,Air,1635.99,Display
R0014104,P023836,LP-DELL-LEGION-9AN-2018,MB-DELL-LEGION-9AN-2018,Motherboard,2021-10-02,20211002,2021,10,Q4,Charging circuit failure,Charging circuit failure reported for motherboard.,Component Replaced,False,Out of Warranty,2018,3,24,406.79,406.79,406.79,0.0,1.0,11,327.08,4,7,72.33,Dell,Dell Legion 9AN,Legion,1598.99,Motherboard
R0014105,P023838,LP-DELL-BLADE-7B1-2024,KBD-DELL-BLADE-7B1-2024,Keyboard,2026-05-09,20260509,2026,5,Q2,Key failure,Key failure reported for keyboard.,Component Replaced,True,Under Warranty,2024,2,36,137.73,137.73,137.73,0.0,1.0,2,123.39,7,6,31.45,Dell,Dell Blade 7B1,Blade,2841.99,Keyboard
R0014106,P023839,LP-ACER-ZEN-9NQ-2022,DSP-ACER-ZEN-9NQ-2022,Display,2022-11-06,20221106,2022,11,Q4,Backlight failure,Backlight failure reported for display.,Component Replaced,True,Under Warranty,2022,0,36,542.51,542.51,542.51,0.0,1.0,6,510.54,6,6,293.16,Acer,Acer Zen 9NQ,Zen,2665.99,Display
R0014107,P023839,LP-ACER-ZEN-9NQ-2022,BAT-ACER-ZEN-9NQ-2022,Battery,2025-02-16,20250216,2025,2,Q1,Rapid battery drain,Rapid battery drain reported for battery.,Component Replaced,False,Out of Warranty,2022,3,36,228.48,228.48,228.48,0.0,1.0,1,208.74,8,5,63.48,Acer,Acer Zen 9NQ,Zen,2665.99,Battery
R0014108,P023840,LP-LENOVO-AIR-YIR-2023,RAM-LENOVO-AIR-YIR-2023,RAM,2026-04-08,20260408,2026,4,Q2,Memory instability,Memory instability reported for ram.,Component Replaced,False,Out of Warranty,2023,3,12,133.02,133.02,133.02,0.0,1.0,1,123.17,9,8,27.59,Lenovo,Lenovo Air YIR,Air,1823.99,RAM
R0014109,P023841,LP-ACER-STEALTH-3UE-2020,MB-ACER-STEALTH-3UE-2020,Motherboard,2022-08-19,20220819,2022,8,Q3,Power failure,Power failure reported for motherboard.,Component Replaced,False,Out of Warranty,2020,2,24,416.62,416.62,416.62,0.0,1.0,5,385.83,4,7,225.71,Acer,Acer Stealth 3UE,Stealth,1915.99,Motherboard
